14	14	10	6	11	9	5	8	14	11	10	9	12	9	12	12	14	12	13	15	11	14	9	10	13	8	10	12	15	12	
13	12	7	7	9	6	3	5	13	11	11	8	12	9	10	12	15	12	12	13	12	14	8	10	12	6	10	8	13	11	
14	14	8	8	10	9	4	7	16	13	11	10	13	10	10	14	15	11	13	12	13	13	10	11	12	8	8	10	14	12	
14	12	7	7	8	9	6	6	16	12	9	7	12	10	8	12	14	12	13	14	11	13	8	10	11	5	8	10	12	11	
14	12	9	7	9	9	7	7	14	12	11	7	12	10	11	12	14	12	13	14	11	13	8	9	14	5	7	10	14	11	
13	11	8	8	12	10	5	8	15	13	13	8	14	10	10	14	13	12	12	14	12	14	8	10	12	7	10	12	14	11	
14	14	9	7	10	12	7	7	15	11	11	12	15	11	11	15	16	13	14	17	15	16	11	12	13	7	8	13	14	13	
15	13	11	7	12	11	8	9	16	12	14	11	14	11	14	15	17	14	14	16	14	15	9	11	16	10	10	13	15	13	
15	15	10	9	12	10	7	8	16	14	12	11	13	11	13	15	15	14	15	17	14	17	10	11	14	9	11	13	17	14	
16	12	9	10	11	9	9	7	17	14	13	10	14	11	10	16	15	15	13	16	14	15	9	11	16	8	9	12	14	12	
13	14	7	6	9	8	6	8	15	12	12	7	12	10	11	13	14	12	14	12	11	13	6	11	13	7	9	11	14	12	
15	13	8	6	10	8	5	6	16	11	10	6	9	8	10	12	14	11	13	14	10	12	8	9	11	6	10	12	14	11	
13	11	7	5	9	8	5	6	13	11	10	8	11	10	9	12	13	13	13	14	13	15	7	10	11	7	9	9	12	10	
15	10	8	7	10	9	5	6	14	10	11	7	11	10	9	12	13	11	11	15	10	13	8	9	12	7	9	11	11	9	
13	14	7	7	11	8	5	6	14	12	11	10	12	8	11	13	15	12	14	14	12	13	9	9	14	9	10	10	16	12	
14	14	9	6	9	8	7	7	14	14	11	8	12	10	10	13	15	12	12	15	12	15	8	9	11	6	8	10	16	12	
16	13	9	7	10	10	8	8	14	12	11	10	14	9	12	12	17	12	14	15	11	15	10	9	13	7	7	10	14	10	
13	13	10	7	13	11	6	7	15	13	11	11	14	10	9	14	16	13	13	15	13	17	9	11	15	7	11	14	12	14	
14	12	8	8	11	9	7	8	17	12	11	9	11	9	12	13	15	13	13	16	11	13	10	11	14	6	10	12	15	13	
14	13	9	7	8	8	5	6	13	13	10	8	13	9	10	11	16	11	12	14	11	14	10	10	12	5	10	10	13	11	
16	14	9	9	10	11	6	6	15	12	11	9	15	11	12	13	15	13	12	17	12	16	9	14	13	6	10	12	13	11	
12	11	7	6	9	7	4	5	13	13	11	6	11	10	8	11	13	10	11	15	9	12	6	8	10	7	10	9	15	11	
14	14	8	8	11	9	5	7	16	12	12	9	13	10	11	14	16	13	13	15	11	14	10	11	12	8	10	11	14	11	
13	13	7	7	10	10	5	6	15	10	10	8	12	9	10	12	14	11	11	14	11	14	8	12	12	7	9	11	14	12	
12	11	7	5	8	7	6	5	13	9	10	6	10	9	9	11	13	13	12	12	11	12	6	9	11	5	8	10	11	10	
15	13	8	8	13	9	8	9	16	14	12	10	15	9	12	15	16	14	14	16	12	16	8	12	15	7	11	12	15	14	
15	14	9	6	9	8	6	8	12	12	10	9	14	10	12	12	16	11	13	15	12	17	10	13	13	8	11	8	16	11	
16	15	11	8	13	11	8	9	15	12	12	12	15	11	13	14	16	13	13	16	12	15	10	12	16	9	10	13	16	14	
13	13	10	6	10	8	7	8	15	12	11	10	13	9	11	14	15	12	12	14	13	13	9	10	14	7	9	12	15	13	
15	11	8	8	12	9	7	7	15	13	11	10	13	9	11	13	16	13	12	15	12	14	10	11	12	6	9	11	13	12	
13	13	9	8	9	8	8	8	16	13	12	8	13	10	12	13	17	13	13	16	14	15	9	12	15	8	12	12	16	14	
13	12	8	7	10	7	5	5	12	13	11	8	12	9	10	12	14	13	12	13	12	14	8	9	11	6	10	9	14	11	
11	11	7	6	10	9	4	6	15	11	12	8	12	11	10	12	15	11	13	13	11	13	8	9	11	5	8	9	11	11	
15	15	10	9	12	9	8	6	17	15	12	10	13	10	11	15	16	12	14	17	15	14	9	10	15	9	11	12	17	15	
13	12	6	5	9	6	2	7	12	12	10	5	11	8	9	11	11	11	11	11	10	11	7	9	9	7	10	8	15	10	
14	12	9	7	10	9	6	5	14	11	11	10	14	12	10	13	15	13	12	14	12	14	10	11	11	5	8	10	11	11	
12	12	7	8	9	8	5	5	14	12	11	8	13	10	8	13	14	12	12	13	12	14	7	8	14	8	9	10	13	11	
15	13	10	8	11	10	9	8	15	14	14	11	15	11	14	15	16	14	15	17	16	16	9	13	16	9	11	12	16	13	
15	15	10	8	12	10	7	10	16	14	12	10	15	12	12	15	16	12	13	16	13	16	9	12	15	9	10	13	15	15	
16	12	9	8	12	12	8	6	16	13	11	9	13	11	9	14	14	14	12	17	12	14	8	12	13	8	10	14	13	13	
13	15	12	10	13	11	7	7	17	13	13	13	15	10	13	16	17	13	14	16	15	15	12	13	16	8	11	12	16	14	
14	13	9	8	11	8	6	7	15	12	11	11	13	9	12	13	15	12	13	15	12	14	11	10	14	7	10	10	15	12	
12	12	7	4	8	7	2	6	13	8	8	7	10	8	8	11	13	10	10	11	9	11	8	9	10	5	8	9	11	10	
12	12	7	6	7	6	5	5	14	12	11	7	11	8	7	13	14	12	10	13	10	13	7	8	10	5	9	9	12	10	
12	12	10	8	10	9	4	6	14	11	12	9	13	10	10	13	13	10	10	13	10	12	9	9	12	5	8	10	13	11	
14	12	8	8	13	10	6	8	15	12	11	9	12	10	11	12	15	12	14	13	10	14	10	10	13	6	10	12	13	13	
13	11	5	7	9	7	2	5	14	10	11	10	12	10	9	13	15	12	10	14	11	14	9	10	10	8	9	9	12	10	
14	15	8	7	12	10	5	7	15	12	10	9	13	9	12	13	15	12	15	14	12	15	9	12	14	9	11	11	15	12	
14	11	8	7	12	10	6	8	15	13	12	10	13	10	10	13	15	12	13	15	12	14	9	9	13	7	10	13	13	13	
14	11	8	6	9	10	6	7	14	11	12	8	12	11	10	12	15	12	11	17	12	14	7	9	13	9	10	11	15	11	
13	10	9	6	10	7	6	6	14	11	10	8	11	8	9	12	12	11	11	13	9	12	7	7	10	4	8	9	13	10	
14	13	8	7	10	8	6	7	14	11	11	9	12	9	12	13	15	13	13	13	11	13	9	11	13	8	10	11	13	12	
12	13	8	7	10	9	5	6	13	12	12	9	12	10	11	13	14	13	12	14	13	14	9	10	13	8	11	12	15	13	
15	13	9	8	12	9	8	6	17	13	10	9	14	9	10	14	14	13	13	16	14	14	9	12	13	5	11	12	14	14	
15	14	10	7	10	11	6	10	15	11	12	9	13	13	13	14	16	12	13	16	11	16	8	10	15	10	10	14	17	12	
11	14	8	8	10	9	2	5	14	10	10	10	12	10	10	12	14	12	12	13	12	15	10	11	12	6	11	10	13	12	
12	12	6	7	8	7	4	4	15	11	11	6	10	11	7	12	13	12	11	12	11	12	6	8	11	6	8	9	13	11	
17	15	10	7	12	10	7	8	16	12	9	10	13	10	11	13	15	13	14	16	12	15	10	11	13	8	11	11	16	12	
15	11	7	6	9	7	4	6	13	12	10	8	12	8	10	12	16	11	13	14	12	15	9	9	11	5	10	9	13	10	
13	12	9	7	10	10	7	10	16	12	13	8	14	11	12	14	16	13	13	15	12	15	8	12	14	6	9	12	13	12	
13	12	10	8	12	9	6	8	14	13	12	9	13	10	11	12	15	11	11	16	10	15	9	9	14	7	10	12	14	13	
14	13	7	9	10	9	5	5	14	14	13	8	13	12	9	13	14	13	13	14	13	14	8	12	15	9	9	11	13	13	
15	14	9	9	11	10	6	8	16	12	11	9	13	12	11	12	17	12	13	17	11	16	10	11	14	8	10	12	16	14	
14	14	9	8	10	10	7	7	15	13	12	11	14	10	11	14	16	12	14	14	15	15	10	12	15	8	10	12	15	13	
13	11	6	6	9	7	4	5	13	10	9	6	10	9	8	10	13	12	12	13	9	12	7	9	12	6	8	9	13	10	
13	11	7	6	10	9	5	7	14	12	10	8	13	9	9	13	14	12	12	14	14	14	8	11	12	7	11	11	14	13	
14	14	10	7	10	9	6	7	15	12	12	9	12	9	12	12	16	12	13	14	12	14	9	11	14	7	10	11	14	13	
14	14	9	7	10	6	6	8	14	12	10	8	11	9	12	12	13	12	12	14	11	14	10	9	12	6	9	10	16	13	
11	12	7	5	9	9	3	4	14	9	10	8	11	10	9	11	12	12	11	11	10	11	6	8	9	5	6	10	10	10	
15	15	11	9	13	10	7	8	16	14	12	11	15	11	13	15	16	12	14	15	14	15	10	12	17	9	11	12	17	14	
14	15	10	7	12	11	8	8	17	13	13	10	13	11	12	15	17	13	16	15	15	15	8	12	17	11	11	14	16	14	
15	15	10	9	12	9	7	10	17	14	12	11	12	10	14	15	16	12	15	15	13	15	11	12	15	11	10	12	17	13	
12	13	8	6	9	9	4	5	15	11	10	9	12	10	9	12	14	11	13	13	12	12	9	9	11	5	7	10	12	11	
15	11	7	6	9	7	7	7	16	10	11	6	11	9	11	13	14	13	13	15	10	12	7	9	13	6	9	10	14	9	
13	13	9	6	10	10	6	7	13	11	8	8	12	10	9	12	13	12	11	14	11	15	8	11	12	6	9	13	14	13	
13	13	9	6	12	9	5	7	14	12	11	9	11	10	10	13	14	12	13	14	11	13	8	9	12	9	10	12	15	13	
12	11	6	5	9	7	4	6	14	11	10	6	11	9	8	11	12	11	11	13	9	12	6	8	10	5	8	10	13	11	
14	13	9	7	13	10	6	7	14	11	11	10	13	10	12	14	14	13	13	14	12	14	8	12	13	7	9	12	15	13	
16	14	9	9	11	9	7	10	17	14	12	8	14	10	13	15	15	12	13	14	12	14	8	11	16	10	9	12	17	12	
12	12	8	6	8	5	5	6	12	12	10	8	10	7	10	10	14	10	12	13	10	12	9	6	12	6	9	9	15	11	
15	14	8	8	9	10	6	9	16	12	12	9	14	11	11	14	16	12	13	16	13	15	8	11	15	11	10	11	17	13	
13	13	8	9	12	10	6	8	17	13	13	10	14	11	11	15	16	13	13	16	13	15	9	12	14	8	10	12	16	14	
15	14	9	8	11	11	6	6	16	11	11	10	14	11	11	14	15	14	14	14	13	14	9	13	14	8	9	11	13	12	
13	12	7	6	9	8	5	6	13	10	10	9	12	8	9	11	14	10	11	13	9	12	9	8	11	7	6	8	14	10	
14	13	8	8	11	10	6	8	16	14	12	9	12	11	10	14	16	12	13	16	12	15	9	11	13	8	11	14	16	14	
14	14	8	8	10	8	3	5	15	13	10	8	12	9	9	12	14	11	13	13	12	13	9	10	12	7	11	10	15	11	
14	13	9	7	10	8	7	8	17	13	13	9	12	9	10	15	16	13	13	14	13	13	9	9	14	8	10	11	14	12	
15	11	9	6	10	7	7	8	15	11	11	7	11	8	12	12	14	12	13	14	11	12	8	9	14	8	11	11	15	10	
14	14	9	7	10	10	5	7	15	12	11	9	13	10	10	13	15	12	12	15	12	14	8	11	12	8	10	11	16	13	
13	14	10	8	10	8	5	9	14	14	14	9	13	10	12	13	16	12	12	16	11	15	9	10	15	9	12	11	17	14	
13	10	8	6	8	7	6	6	13	11	10	8	12	9	10	11	14	11	12	13	10	12	8	8	13	4	8	9	12	10	
15	14	10	8	10	9	8	7	15	13	12	11	14	10	13	13	18	12	12	18	12	16	9	10	14	8	11	12	16	13	
12	13	7	7	8	10	5	6	14	11	11	9	13	11	10	12	16	10	11	15	12	14	8	11	12	7	8	10	15	12	
14	14	8	9	10	8	5	8	17	14	13	7	12	12	10	14	15	13	13	15	12	14	8	11	14	10	10	12	14	12	
14	14	12	8	13	10	7	8	16	13	14	11	13	11	14	16	16	14	13	17	12	15	10	9	14	8	10	14	14	13	
15	13	9	7	10	10	6	7	15	13	12	7	13	11	11	12	15	12	13	16	11	14	6	11	12	7	10	12	14	12	
16	12	10	8	11	9	8	9	16	13	13	9	13	9	13	14	16	14	14	14	13	14	8	11	14	8	10	11	15	12	
15	13	10	8	12	12	7	10	16	13	14	9	14	10	13	16	16	13	13	15	14	16	8	12	15	10	11	15	15	13	
16	15	9	9	12	8	5	6	15	13	12	11	12	8	10	15	14	14	12	16	12	14	10	11	13	9	11	11	15	12	
14	14	11	8	10	9	9	9	14	14	13	11	14	11	11	15	17	13	12	17	14	17	10	12	15	8	11	13	16	13	
13	12	6	7	9	7	4	4	13	12	9	7	10	9	6	12	14	11	11	13	9	13	7	7	11	7	7	10	12	9	
15	13	11	7	10	9	8	8	15	13	13	8	13	11	11	13	15	13	12	16	11	13	8	10	15	8	10	11	14	11	
15	14	9	8	11	10	5	7	16	11	11	9	13	9	11	15	15	12	12	15	13	15	8	12	13	8	11	12	15	11	
14	11	7	7	9	7	6	7	13	12	11	7	12	9	10	11	13	12	11	13	9	13	7	9	12	6	8	9	13	11	
14	11	7	6	10	6	5	5	14	11	10	8	11	8	10	12	12	14	12	13	11	13	7	8	12	7	9	9	13	10	
19	14	11	9	12	12	10	8	16	14	13	11	15	12	10	16	17	15	13	20	15	18	9	13	17	11	12	14	16	13	
14	11	8	8	10	8	5	7	16	12	13	9	13	9	10	15	16	11	11	16	13	14	8	9	13	8	10	11	13	10	
14	12	8	6	8	8	5	5	12	12	10	6	13	10	10	10	14	12	10	14	10	15	7	9	10	4	8	9	12	9	
15	12	9	7	11	9	8	8	15	11	13	9	13	10	12	15	13	14	12	15	11	13	8	9	14	8	8	12	15	11	
11	11	6	4	8	6	4	6	13	10	9	6	11	7	9	11	13	10	10	12	9	12	6	9	9	5	9	9	13	10	
14	12	10	5	10	8	5	8	14	13	12	6	11	9	11	12	14	13	12	13	11	12	7	9	11	7	10	11	14	11	
14	13	9	6	8	9	7	8	13	11	10	8	12	9	10	12	14	13	12	15	12	14	8	11	15	7	10	11	15	12	
12	11	7	6	8	8	5	8	16	11	12	6	11	8	10	12	13	12	12	13	11	12	8	9	11	5	9	11	13	11	
14	12	7	7	9	9	6	6	15	12	10	9	13	9	9	12	14	11	12	14	11	13	9	11	11	5	7	10	13	11	
15	15	8	8	10	6	6	8	16	15	12	7	10	10	11	14	15	13	13	16	12	13	8	9	14	11	9	11	18	12	
10	11	7	5	6	5	3	4	11	11	10	7	11	7	8	11	14	10	9	11	10	12	7	7	10	3	10	9	12	10	
14	10	7	6	9	7	4	6	13	11	10	7	11	8	9	11	14	12	11	13	8	12	6	8	11	7	9	8	12	9	
14	14	9	8	11	9	5	6	15	13	11	9	12	11	10	12	16	13	12	16	11	15	10	11	13	7	10	11	14	12	
14	14	10	8	10	9	7	7	16	13	11	7	12	11	10	14	14	13	13	14	13	14	8	11	14	6	9	11	14	11	
13	15	10	8	10	9	6	6	16	13	12	7	12	12	10	13	15	13	16	14	12	14	7	10	14	8	11	11	14	12	
15	13	9	7	10	8	7	8	14	13	11	8	11	10	10	13	15	13	12	15	11	15	8	10	14	9	11	12	16	13	
15	14	11	8	11	8	7	8	14	13	11	10	13	10	12	13	15	12	12	15	11	14	9	10	15	7	9	12	16	12	
15	16	10	10	14	10	7	8	17	14	13	11	13	11	14	16	17	15	15	16	13	17	9	13	17	10	11	13	16	14	
12	13	7	6	9	7	5	5	12	11	10	9	12	8	9	12	13	12	11	14	12	15	6	9	11	7	10	10	15	13	
13	12	7	5	9	9	5	5	12	12	11	8	12	9	9	13	13	12	11	14	11	14	5	9	11	7	9	10	13	10	
15	14	9	9	12	10	5	5	15	13	12	9	14	9	11	14	14	13	11	14	12	14	9	13	12	6	11	11	13	11	
13	11	8	6	9	7	5	6	13	12	12	6	13	10	10	12	13	12	11	12	12	15	6	10	10	5	10	10	12	11	
12	13	8	5	10	8	5	5	13	11	9	8	12	8	9	12	12	11	11	13	11	13	7	9	9	4	9	10	15	12	
13	14	9	9	10	10	4	6	15	10	12	10	13	11	11	13	16	12	13	14	13	15	10	12	15	9	10	11	12	10	
15	10	9	7	9	8	8	7	14	12	13	8	12	9	10	12	15	12	13	15	12	13	8	9	14	7	9	9	13	11	
14	15	10	7	10	8	8	8	14	13	11	11	13	10	11	15	16	13	12	15	14	16	8	11	15	11	11	12	16	13	
15	14	10	9	13	10	6	6	15	12	12	10	13	10	12	14	13	13	14	15	11	13	9	11	15	8	9	12	14	12	
12	12	7	6	8	7	4	6	15	10	9	7	10	9	8	13	13	12	11	13	11	12	6	9	12	6	8	10	13	10	
12	13	9	5	11	8	6	8	12	12	12	8	12	9	11	13	14	14	13	15	12	16	7	10	14	7	10	11	13	11	
15	12	9	8	11	10	7	7	16	12	12	8	13	10	9	14	13	13	11	15	10	13	6	11	15	7	9	12	12	12	
14	11	8	5	11	9	7	8	14	12	11	8	12	9	11	12	14	12	13	14	11	13	8	11	12	6	10	12	13	12	
15	13	7	7	8	9	6	6	13	12	11	8	13	9	9	11	15	11	11	15	11	14	8	10	12	6	8	9	14	10	
14	12	7	7	11	10	6	6	16	10	11	7	12	10	10	13	13	14	12	13	10	12	5	10	11	5	8	12	13	12	
16	12	9	6	11	9	6	7	13	11	10	10	12	8	12	11	14	13	14	15	13	15	11	11	12	7	10	10	14	11	
16	13	9	9	12	12	7	7	16	13	13	12	15	11	11	15	17	14	12	19	15	17	10	12	14	10	12	13	14	14	
14	12	7	6	10	8	7	8	15	12	12	8	11	10	10	13	15	14	12	17	11	16	8	10	11	7	9	12	13	13	
15	10	6	6	9	7	5	7	13	11	10	6	11	9	10	10	14	11	11	14	9	13	8	10	9	5	8	8	13	9	
15	14	10	7	9	9	7	8	16	11	11	8	11	8	11	14	16	14	12	15	11	13	9	9	14	8	10	11	15	10	
15	11	8	9	12	11	9	8	17	13	12	7	14	12	11	13	15	14	15	17	13	15	8	12	15	6	9	12	13	12	
15	14	10	7	11	8	6	9	14	12	11	9	13	8	12	13	14	12	12	15	10	14	9	10	12	8	11	12	17	14	
15	14	7	8	9	8	6	6	16	13	12	8	13	8	10	13	15	11	12	14	12	11	8	11	12	8	10	10	16	13	
13	16	8	8	9	7	3	5	16	10	11	8	10	10	10	13	15	11	12	13	11	12	9	10	12	8	11	11	16	13	
15	10	9	6	11	9	4	7	13	11	11	9	12	9	9	12	14	12	11	13	10	14	9	10	10	6	10	10	12	9	
14	10	10	7	9	8	8	6	14	12	12	8	11	9	9	13	14	13	12	14	9	12	7	7	14	6	9	10	11	9	
16	15	11	9	11	10	9	12	18	13	14	10	13	11	15	15	17	12	15	17	12	14	11	10	17	11	10	14	19	14	
13	9	5	5	7	6	4	5	14	10	10	6	11	8	9	10	14	12	12	11	10	11	7	8	11	4	7	8	9	9	
12	12	6	7	8	8	5	6	15	11	11	7	12	9	9	13	13	12	11	14	11	13	8	10	12	6	7	10	14	11	
16	13	7	8	12	9	6	7	15	13	10	9	12	11	10	13	15	14	14	16	13	15	9	11	14	9	10	13	15	13	
14	13	9	7	9	10	6	7	13	11	12	9	14	10	12	12	15	12	13	14	13	15	8	11	14	8	9	10	14	10	
12	12	7	5	9	7	3	5	12	11	9	9	13	8	9	12	13	11	10	13	10	13	8	9	10	5	10	9	14	11	
13	12	9	5	11	8	6	6	13	11	8	10	13	7	10	13	13	13	13	12	12	14	8	10	12	5	10	11	13	13	
16	13	9	9	13	10	8	8	16	14	13	10	14	10	12	15	15	13	14	16	14	16	9	12	15	9	12	12	15	12	
15	12	8	8	9	7	7	9	14	14	12	9	14	9	12	14	16	12	12	16	11	15	9	10	14	8	10	12	15	12	
16	15	10	9	12	10	9	8	16	13	13	11	14	12	13	14	17	14	15	17	14	16	11	12	16	9	9	12	16	13	
13	14	9	8	9	8	5	7	15	13	12	9	12	11	10	14	15	13	13	15	12	15	10	10	14	9	11	12	14	12	
15	12	9	6	8	9	8	8	14	12	11	8	14	10	11	13	15	14	14	16	14	15	9	11	14	7	11	11	15	12	
15	14	9	8	12	11	9	8	16	14	13	12	13	11	11	16	17	13	14	18	13	16	10	10	14	10	8	13	15	13	
13	13	7	7	11	7	4	8	15	13	11	9	12	9	11	13	15	13	13	12	12	13	9	10	14	9	10	10	14	12	
12	12	9	8	12	10	6	8	15	13	13	10	13	10	10	14	16	13	13	14	13	15	8	10	14	8	10	13	14	14	
13	13	7	6	10	8	5	5	15	13	10	8	12	10	8	12	16	13	13	14	11	14	8	10	13	7	9	11	13	11	
13	13	8	7	11	10	6	9	15	12	13	11	14	11	13	15	16	14	13	16	14	17	10	12	13	8	11	13	16	14	
12	13	10	5	7	8	4	8	13	9	10	8	11	9	11	12	14	11	11	13	11	14	10	9	10	5	9	10	13	9	
16	15	9	9	10	11	7	8	16	13	12	10	15	10	12	14	16	12	13	17	13	15	10	12	16	9	11	14	16	14	
10	13	8	7	8	7	6	6	13	12	12	10	12	11	10	13	15	12	10	15	12	15	9	10	11	6	7	9	14	12	
14	13	8	7	12	10	5	8	15	12	11	12	13	11	11	14	16	13	12	16	14	16	11	12	13	10	9	12	15	13	
12	10	5	4	8	5	4	6	11	12	8	6	9	7	7	9	13	11	11	11	10	13	8	6	10	5	10	8	15	12	
12	13	8	8	8	10	7	9	16	12	11	10	14	12	11	13	18	11	13	16	13	16	10	12	14	7	8	11	15	12	
15	11	7	8	9	8	6	7	16	12	12	7	11	9	9	13	14	13	11	15	9	12	8	9	13	6	8	11	12	10	
16	11	9	6	12	10	9	7	15	12	10	10	12	10	11	13	16	13	14	17	13	15	8	11	13	8	11	12	14	11	
13	13	9	6	11	9	6	8	13	11	11	11	14	10	12	12	16	12	13	15	13	16	9	9	15	8	9	10	15	12	
15	14	9	8	11	9	7	9	16	13	13	8	13	11	13	13	16	13	14	17	11	15	9	10	14	9	10	11	15	12	
13	9	7	5	9	8	5	6	13	11	9	5	11	7	8	11	12	11	12	12	10	12	6	8	10	4	9	9	12	8	
13	13	7	6	9	8	6	7	13	12	11	9	13	9	11	12	15	11	14	13	11	14	8	9	13	6	7	10	14	12	
