12	12	13	14	9	13	16	14	7	8	13	13	8	14	10	15	12	15	7	10	15	10	12	10	15	13	15	9	10	13	
12	12	15	14	10	13	16	16	7	10	12	14	8	14	12	15	13	14	8	9	15	11	15	8	17	14	15	10	9	13	
10	9	11	12	9	10	12	12	4	6	11	10	5	12	8	12	11	13	5	6	12	9	11	7	13	10	12	8	7	11	
11	10	15	16	9	12	14	18	7	10	14	13	10	14	9	14	13	14	10	8	15	11	13	10	15	10	17	7	7	14	
11	12	15	14	10	12	18	17	7	8	13	13	11	15	11	14	15	17	10	8	14	10	13	7	12	13	15	11	8	14	
10	12	14	11	9	10	14	13	6	7	10	11	9	12	10	15	13	15	8	7	15	10	11	6	14	14	12	8	6	13	
11	10	10	12	9	10	16	12	4	6	12	12	6	13	9	16	13	15	6	9	13	9	14	6	13	13	13	10	9	12	
11	10	14	14	9	13	14	15	6	9	13	12	8	14	10	14	14	14	8	7	16	9	12	8	15	12	15	8	9	14	
9	8	14	11	7	11	12	13	4	8	11	9	7	11	8	12	9	12	7	6	12	8	11	6	14	8	13	6	5	12	
11	11	13	14	8	13	15	15	5	9	14	14	8	15	9	16	12	14	9	9	16	10	12	9	16	12	13	10	9	15	
11	12	13	13	10	13	16	15	4	11	14	12	11	16	11	15	14	14	9	9	14	9	10	7	14	12	15	9	9	13	
12	10	12	12	9	11	15	14	4	8	13	11	7	13	9	12	13	14	8	8	12	10	12	7	11	12	14	9	6	13	
10	9	15	12	11	9	14	12	3	8	11	9	8	11	9	11	11	14	8	6	12	10	11	7	14	11	15	9	7	12	
10	10	13	11	8	11	13	13	4	8	13	11	10	13	9	15	13	14	9	6	15	10	9	8	15	12	14	6	6	14	
10	10	14	12	9	10	14	13	5	8	10	10	8	13	9	15	11	14	5	6	14	9	11	6	14	12	11	8	4	11	
11	12	16	14	11	14	15	15	6	11	13	14	10	14	11	14	12	15	10	8	16	13	12	10	17	12	13	11	8	15	
11	10	13	13	8	11	13	14	6	7	12	9	7	12	9	14	12	13	8	7	13	9	11	6	12	10	13	8	5	12	
11	11	13	13	8	10	14	12	4	4	12	9	8	11	10	14	11	15	7	7	13	8	13	7	13	12	13	9	7	13	
11	9	14	14	10	13	15	15	6	11	13	13	7	14	10	14	12	14	7	9	13	10	12	8	14	11	14	10	8	12	
13	10	14	11	8	14	14	16	6	10	13	12	9	13	9	13	12	13	9	9	14	10	11	10	16	10	16	6	7	15	
11	10	13	11	10	11	13	14	6	8	11	10	8	13	9	13	14	13	8	7	14	9	11	6	14	11	14	8	6	12	
12	11	10	14	9	12	14	14	5	6	12	12	6	12	10	15	14	14	7	9	13	10	12	6	14	13	14	11	8	14	
12	11	14	11	10	12	15	14	8	8	13	11	9	15	10	15	16	14	9	9	15	9	13	9	13	14	16	9	10	13	
10	12	12	13	7	12	14	12	4	7	14	11	9	14	10	15	11	15	9	8	12	9	11	7	14	11	13	10	9	13	
11	11	15	13	11	11	15	13	3	9	13	10	11	14	9	15	12	15	8	10	14	10	11	8	14	13	15	10	9	12	
7	9	14	10	9	10	13	11	5	7	9	9	8	12	9	13	10	13	5	6	12	8	11	7	12	11	14	6	6	10	
11	9	13	11	8	12	14	13	4	9	11	11	7	11	9	14	9	12	4	8	14	8	11	7	15	11	12	6	6	11	
9	10	14	12	8	11	15	13	7	7	11	11	8	14	10	15	14	14	8	7	14	8	13	9	13	14	15	8	10	13	
8	10	12	11	9	10	13	12	4	7	10	10	9	11	10	13	10	13	6	6	11	7	10	5	13	11	14	7	7	11	
12	13	13	12	10	13	15	16	7	11	15	14	11	16	9	15	17	14	10	10	16	12	10	8	15	12	17	10	9	16	
11	11	14	12	7	12	14	15	4	8	14	12	9	14	10	15	12	14	10	9	15	8	12	7	14	12	13	9	8	13	
11	10	11	12	9	11	14	13	5	6	11	12	6	12	11	14	13	14	7	8	15	10	13	8	15	13	14	9	9	13	
10	12	14	14	11	13	15	16	7	9	11	12	10	14	12	16	14	14	9	8	13	10	14	7	14	15	14	10	8	13	
12	11	14	16	12	14	15	16	4	9	14	12	9	14	10	15	13	15	10	10	13	10	12	7	14	11	14	12	8	14	
7	11	11	13	9	10	14	14	1	8	9	11	9	11	9	11	10	14	5	3	11	7	7	2	13	10	12	6	6	11	
10	11	13	11	10	11	14	13	4	9	12	13	7	12	9	15	12	14	6	9	14	11	12	6	16	12	14	10	8	12	
12	10	14	12	8	13	12	13	4	8	14	10	8	13	8	13	10	13	9	9	15	10	10	9	16	9	12	9	7	15	
10	12	15	12	8	11	15	14	6	9	13	12	10	14	11	16	12	14	9	9	14	10	12	8	15	12	15	8	6	13	
9	11	13	12	7	10	14	13	4	6	10	11	9	12	9	14	12	15	7	7	14	8	11	7	14	12	15	7	7	11	
11	9	11	12	9	10	14	14	7	7	11	11	7	12	9	12	12	14	7	7	12	10	13	7	12	11	13	8	6	12	
11	13	17	15	10	14	16	16	7	8	13	12	10	14	13	16	11	14	9	10	14	9	13	6	14	13	14	12	6	13	
9	10	12	13	9	11	13	13	0	7	14	8	8	12	8	13	10	13	8	7	12	9	10	6	11	9	13	8	7	14	
12	11	15	12	10	12	15	15	6	8	12	11	8	13	10	14	13	13	9	10	13	10	12	7	13	12	14	10	7	13	
10	10	12	11	7	12	16	14	5	9	12	12	8	12	9	14	10	14	6	8	12	8	11	6	14	10	12	7	8	12	
13	12	15	12	11	12	18	16	6	11	13	15	9	15	11	17	15	14	8	11	17	11	13	9	17	15	17	10	9	14	
8	11	13	11	10	9	14	10	3	5	10	8	10	12	9	12	10	14	6	6	12	7	8	5	11	11	12	8	5	11	
12	11	12	16	11	14	16	15	5	10	14	14	8	13	10	14	10	14	6	8	13	11	11	7	15	11	13	10	7	13	
8	10	14	13	9	11	14	14	6	10	11	11	9	12	9	15	12	13	7	7	13	10	11	7	15	11	16	7	7	13	
10	11	12	12	8	12	12	13	4	7	13	10	8	12	9	14	14	13	9	8	14	9	11	7	14	11	15	7	6	14	
10	11	13	13	11	12	14	13	5	7	13	11	9	14	9	14	13	14	8	8	13	8	11	6	12	11	15	11	9	14	
8	10	12	13	8	11	15	14	4	9	12	12	8	12	10	15	11	13	7	8	12	9	10	7	15	13	14	7	8	11	
9	10	14	13	9	10	13	13	5	7	10	8	10	12	9	12	11	14	8	5	12	9	9	6	13	10	14	6	5	12	
8	9	11	11	8	9	11	12	2	7	9	7	9	10	7	11	9	12	5	5	11	6	9	5	11	8	12	4	3	12	
11	10	12	11	8	10	13	12	3	7	12	9	8	11	10	13	10	13	7	6	14	8	9	5	14	10	12	7	6	13	
10	9	12	12	8	10	13	14	5	7	11	10	6	11	8	11	11	13	7	7	12	9	9	5	12	9	14	8	7	12	
11	9	12	12	10	9	15	13	5	6	10	10	7	12	9	12	13	15	6	6	12	8	11	6	12	12	14	8	7	12	
12	9	15	11	8	11	14	15	6	9	11	10	7	12	9	14	12	12	8	8	16	10	12	9	15	12	13	7	7	13	
11	10	15	15	9	15	14	17	7	10	15	11	9	12	11	14	12	13	11	10	14	11	12	8	14	11	15	10	10	14	
7	10	13	12	8	11	13	13	4	7	10	10	8	12	10	14	12	13	7	5	12	8	11	6	13	12	13	7	7	12	
9	9	13	10	9	9	12	12	5	8	9	9	7	11	8	13	11	13	6	5	12	9	11	6	13	11	12	6	4	11	
11	12	15	15	12	14	17	16	6	11	13	15	9	15	11	18	15	15	8	12	17	12	15	8	16	14	16	12	11	14	
13	13	16	13	9	14	16	16	8	11	15	15	12	16	11	18	15	14	11	11	18	11	13	11	17	16	15	10	9	17	
12	12	15	13	11	14	17	15	8	11	12	14	10	14	13	17	14	14	8	10	17	12	13	10	18	15	17	9	10	15	
10	9	14	11	9	10	16	16	6	9	11	12	8	12	10	13	15	14	9	6	14	10	12	7	13	12	16	7	7	13	
11	12	15	11	9	11	14	15	5	10	14	11	11	14	9	16	15	14	12	8	16	11	11	7	15	12	15	9	7	16	
13	10	13	10	9	10	13	14	2	8	12	12	9	13	9	11	13	15	9	5	15	10	8	7	14	10	14	8	7	14	
12	10	16	12	10	12	15	15	7	9	12	11	10	14	11	14	15	14	9	8	15	9	13	9	14	12	16	9	9	13	
10	12	13	12	8	11	15	14	4	7	12	11	9	13	11	14	13	14	10	8	14	11	12	7	14	12	14	9	8	15	
10	11	14	13	8	11	13	15	5	6	11	9	10	11	9	13	13	14	10	6	15	9	12	5	14	12	14	8	7	12	
12	13	14	15	11	14	16	17	7	10	15	15	11	15	11	16	16	15	12	10	17	12	13	9	17	16	16	12	12	15	
10	11	15	15	11	12	14	15	6	9	13	11	10	14	11	15	14	14	10	7	14	9	12	7	15	13	16	9	7	12	
11	12	16	14	11	14	16	17	9	12	13	16	11	16	12	17	16	15	10	10	17	11	14	11	17	15	18	9	11	14	
9	9	14	10	11	9	14	13	3	10	10	12	7	13	7	12	12	14	7	7	13	10	9	7	13	11	14	7	6	13	
12	12	14	14	11	13	16	16	4	11	14	12	10	15	11	16	14	14	9	10	15	10	12	8	15	13	15	10	9	14	
11	11	11	12	8	12	12	11	3	7	12	10	7	12	10	14	11	14	6	8	13	10	11	7	16	11	14	8	6	13	
12	12	14	12	9	13	14	14	7	9	13	11	10	14	11	15	14	14	9	8	16	10	12	9	15	13	15	9	10	14	
11	9	12	12	9	11	13	13	4	8	12	10	6	12	8	14	13	13	7	9	14	9	11	8	15	12	14	8	9	12	
12	9	12	10	8	11	12	12	3	7	13	10	7	12	8	12	11	13	8	8	14	9	12	7	13	10	14	9	8	13	
9	10	13	12	6	12	14	15	7	8	11	9	9	12	10	15	14	14	10	5	14	10	11	7	15	12	13	6	8	13	
10	11	14	12	11	10	16	13	3	9	13	13	9	15	9	14	12	15	7	9	14	11	11	8	14	11	15	10	7	13	
10	12	14	14	9	12	14	14	5	8	13	12	9	14	11	16	13	13	8	8	15	9	12	8	15	13	16	9	8	14	
11	11	11	12	7	12	13	14	4	5	12	11	6	13	10	13	11	14	7	6	13	9	12	5	14	11	10	9	6	12	
11	10	12	13	10	12	15	13	5	8	11	12	8	12	10	15	11	14	6	8	13	9	13	6	14	12	14	9	7	12	
9	9	15	13	11	12	15	14	4	8	11	12	8	14	8	14	12	14	7	8	15	9	14	8	13	11	14	9	8	13	
11	9	15	13	11	12	14	13	6	10	11	10	8	12	9	15	11	13	5	8	14	9	13	7	15	10	15	9	8	11	
8	9	12	8	9	8	12	10	1	7	10	10	8	11	7	11	9	14	5	4	11	8	8	5	13	10	11	7	5	11	
8	10	13	11	8	10	13	11	2	6	11	8	7	11	9	14	10	13	6	6	12	8	12	5	12	9	13	8	4	12	
11	11	14	12	10	11	14	13	6	7	12	10	9	13	10	13	12	14	8	7	13	9	13	8	13	13	14	9	8	12	
12	11	15	13	12	13	15	16	8	11	13	12	9	14	10	15	14	13	9	9	15	11	13	8	15	14	15	9	7	14	
12	10	14	13	10	12	15	16	7	11	13	14	9	14	10	13	14	14	10	7	15	11	10	7	14	13	14	10	7	14	
8	8	12	13	7	10	12	11	3	6	11	8	7	10	7	12	9	12	6	5	13	7	8	6	13	9	13	5	7	12	
10	11	13	12	7	11	14	13	5	7	12	9	8	13	8	13	10	14	7	6	13	9	12	7	14	10	11	7	7	12	
11	9	14	12	7	13	15	15	5	9	14	12	9	13	10	15	11	13	9	8	15	9	13	8	15	12	14	7	6	13	
9	9	11	9	7	10	11	10	3	6	12	9	7	10	9	11	11	13	7	6	11	7	8	5	12	10	14	7	7	12	
11	10	12	13	9	12	15	14	5	10	13	12	8	13	8	14	10	14	5	8	13	10	10	7	15	10	13	8	8	12	
10	10	13	11	7	11	12	13	4	8	11	10	7	11	10	14	12	12	7	7	13	7	10	7	14	12	13	7	7	12	
8	10	10	11	7	11	13	12	3	7	11	10	6	10	8	14	12	12	5	7	12	7	10	3	13	10	14	7	7	12	
10	11	14	13	10	12	14	15	3	10	14	12	9	14	9	16	13	14	9	10	14	10	11	6	14	10	14	10	7	14	
10	11	14	13	10	12	15	14	6	9	12	13	8	14	10	15	12	14	8	9	14	11	13	9	15	13	14	8	7	12	
11	11	12	12	9	12	14	14	3	8	13	12	9	12	10	15	13	14	8	9	14	9	10	7	15	12	16	8	10	14	
10	10	13	14	10	12	14	14	3	9	14	10	8	13	9	14	10	13	7	8	13	9	12	7	13	11	14	8	7	12	
13	13	17	14	10	13	18	16	6	11	15	14	10	16	12	17	15	16	12	10	17	13	13	11	17	14	15	12	11	15	
11	9	14	15	11	13	16	17	6	11	13	14	9	15	9	17	15	15	9	7	15	12	14	9	15	14	15	9	6	13	
12	12	13	10	9	11	15	15	6	8	13	12	8	13	10	13	13	14	10	9	14	12	11	7	14	12	12	11	8	14	
10	11	12	14	9	12	13	12	5	6	11	10	9	13	10	15	10	14	6	6	13	7	12	7	13	13	12	8	7	11	
7	9	12	11	8	9	11	11	1	7	11	8	8	9	7	13	8	13	6	5	13	8	7	5	14	9	11	5	5	12	
12	9	13	11	9	11	14	14	4	8	12	10	9	13	9	12	12	14	8	6	14	10	10	6	13	10	13	8	7	14	
9	9	16	9	9	11	15	13	5	10	11	10	9	14	8	12	11	14	8	7	15	11	10	9	13	10	14	6	7	15	
9	12	13	12	9	11	16	13	6	7	11	13	7	13	9	16	13	14	7	9	15	10	11	6	15	14	14	10	8	12	
11	9	12	12	9	11	15	13	5	6	10	10	6	10	9	13	11	13	5	8	15	9	14	7	13	12	15	7	8	12	
13	10	13	14	9	12	16	16	6	8	13	10	8	13	10	14	12	14	9	9	14	10	14	7	13	11	14	9	7	13	
8	12	11	13	7	11	14	13	4	6	12	11	8	14	11	15	14	14	8	7	12	7	10	6	13	14	13	8	9	12	
7	10	12	11	6	10	13	11	3	5	10	8	7	13	8	13	11	13	6	5	11	5	10	5	10	10	11	6	5	11	
11	12	14	13	10	12	15	15	6	8	12	12	8	15	10	15	14	15	8	10	14	9	11	7	13	12	15	10	6	13	
11	11	14	13	10	11	14	13	6	6	10	11	9	13	11	15	12	15	7	7	14	9	14	7	14	13	14	10	7	12	
13	10	13	15	10	13	15	16	7	9	13	11	8	13	9	14	15	14	9	10	16	11	14	9	14	13	16	10	9	15	
11	11	13	12	9	10	13	12	3	6	12	8	9	11	8	12	10	14	7	8	13	8	10	6	13	9	15	8	7	13	
8	10	10	11	8	10	13	12	0	6	10	9	7	11	9	14	11	13	4	7	12	7	11	3	12	10	13	7	6	11	
11	10	13	12	9	10	15	14	6	7	10	12	7	12	10	13	12	15	6	7	13	10	14	6	13	12	15	9	6	10	
12	11	14	14	10	12	17	14	3	8	14	13	9	15	10	17	14	16	9	9	17	10	12	9	15	14	16	10	10	15	
10	11	13	12	9	10	15	13	3	7	12	10	9	12	9	15	12	15	8	8	15	8	12	7	14	12	15	7	9	13	
11	9	13	12	11	10	15	14	5	9	10	12	6	12	11	14	12	14	6	6	13	11	12	7	15	12	12	9	6	12	
8	8	10	7	7	9	11	10	2	5	11	7	5	10	7	12	10	12	5	4	10	6	8	3	10	8	12	5	3	11	
12	12	12	14	10	12	16	15	3	9	14	11	10	14	10	14	12	15	9	10	14	10	11	7	13	12	14	10	8	14	
11	11	14	12	9	13	14	15	5	10	14	12	9	14	9	14	11	13	8	9	16	10	12	9	15	10	13	9	9	15	
11	10	13	12	10	10	16	15	5	9	12	13	9	14	8	13	13	15	7	7	14	11	12	7	13	11	15	8	6	13	
10	11	15	11	11	9	14	10	2	6	11	9	8	14	8	13	12	15	8	8	14	9	9	8	13	11	14	8	8	13	
9	13	11	13	9	11	15	12	5	6	12	13	8	13	10	16	14	15	8	9	14	9	11	6	14	14	14	10	8	13	
13	9	16	16	11	14	16	17	5	12	14	13	9	14	9	15	12	14	9	9	15	12	12	9	17	11	16	10	8	15	
13	10	14	13	11	10	14	14	6	7	12	10	8	11	9	12	13	15	8	9	13	11	13	7	13	12	15	11	7	12	
12	10	13	12	8	13	14	15	6	10	14	14	9	15	9	17	14	14	10	10	16	10	12	10	17	14	13	8	8	14	
13	12	16	13	11	14	15	15	5	11	14	12	10	15	12	17	13	13	8	11	17	10	15	10	17	13	17	10	9	15	
9	10	13	13	7	11	15	14	5	8	12	11	8	12	8	14	11	14	7	8	12	9	11	7	14	12	13	7	6	12	
12	11	15	13	10	15	16	16	4	11	14	13	10	15	11	16	12	14	9	10	15	11	14	10	15	11	16	9	10	16	
10	11	13	10	7	9	15	11	5	4	9	11	7	11	10	13	12	15	7	6	12	8	11	6	14	14	13	8	7	11	
12	11	12	12	11	10	15	13	4	7	11	11	8	13	9	13	12	15	6	7	15	9	12	6	13	12	13	10	8	13	
12	10	14	14	11	12	15	18	5	13	13	15	8	13	9	12	12	14	9	9	14	13	11	10	17	11	15	9	10	14	
10	11	13	12	9	11	13	13	5	6	12	10	8	12	9	13	12	14	9	7	14	8	11	6	13	11	13	9	8	14	
10	10	12	12	9	11	13	12	4	6	10	11	8	14	10	14	12	14	7	6	14	7	10	7	14	12	14	8	7	13	
10	11	13	14	10	12	15	14	5	8	12	12	9	14	10	15	13	15	9	7	13	10	12	7	13	12	13	10	7	14	
12	11	15	13	10	12	15	16	6	9	13	13	8	14	10	13	14	14	9	9	15	11	12	8	15	12	15	10	8	13	
10	9	13	12	10	9	13	12	2	6	11	10	6	10	8	13	11	14	7	7	12	8	9	5	13	11	14	8	6	12	
9	10	13	11	9	11	14	12	5	7	10	10	8	12	10	15	11	13	6	8	13	8	11	7	14	12	14	7	7	12	
11	11	13	14	6	12	14	15	6	7	13	12	10	12	9	15	14	14	10	9	15	10	13	10	15	13	15	8	8	13	
10	11	15	14	11	10	16	15	3	8	10	12	10	12	9	13	12	15	7	8	15	10	12	6	14	11	16	10	8	13	
12	10	16	14	11	13	14	15	6	11	14	12	9	14	9	17	14	13	9	10	17	11	13	11	18	13	17	8	8	14	
10	10	14	12	9	11	14	12	3	8	12	9	10	13	10	16	12	13	7	8	14	7	11	6	13	12	16	8	6	13	
10	9	11	12	9	10	13	12	3	7	11	10	6	13	8	12	11	13	6	7	12	7	9	6	12	11	12	8	6	13	
9	12	13	15	10	13	14	14	3	9	14	11	10	13	10	15	12	13	8	7	13	10	10	7	15	11	15	8	9	13	
10	11	14	11	9	11	15	15	6	8	11	13	7	14	9	13	14	15	8	8	13	9	11	7	14	11	14	9	8	12	
11	10	15	12	10	13	14	14	5	9	12	11	8	13	9	13	13	13	9	9	15	8	12	7	14	11	15	9	8	13	
10	11	16	13	11	11	14	13	5	9	13	10	10	12	10	15	12	14	10	7	14	10	11	6	14	12	14	11	8	12	
11	11	15	14	10	14	14	16	8	11	14	13	8	13	11	16	14	13	9	10	15	11	13	7	16	13	16	11	9	13	
11	10	13	11	12	10	14	12	2	9	10	10	8	14	8	12	13	13	6	7	14	10	10	7	13	11	15	8	7	13	
9	9	13	11	7	10	14	14	2	6	11	9	8	12	8	13	10	13	7	7	12	7	13	5	11	10	14	6	4	11	
10	10	12	12	10	10	14	12	2	7	12	11	8	14	9	13	11	15	6	6	13	10	8	6	13	9	15	9	6	14	
9	9	10	11	8	10	12	12	3	7	11	8	5	10	8	11	9	12	4	6	9	7	10	5	12	9	12	7	7	9	
11	10	15	13	9	12	14	13	7	8	12	11	8	12	10	15	13	13	8	7	15	10	12	8	16	13	16	8	8	13	
9	10	11	12	10	11	13	12	3	6	10	9	8	10	9	12	11	13	7	6	12	8	9	5	13	13	13	8	8	11	
11	14	16	14	11	13	17	15	7	10	12	14	10	16	11	18	14	16	9	10	15	11	12	8	15	14	15	11	7	14	
10	11	13	13	9	11	14	13	3	7	11	10	9	13	8	14	12	14	7	7	13	9	12	7	12	11	13	8	6	13	
10	10	15	12	9	11	14	14	5	9	12	12	8	15	8	13	13	14	8	7	15	10	11	9	14	11	15	7	6	13	
11	11	15	11	11	11	14	14	3	8	12	9	9	12	8	14	13	13	9	10	15	9	11	7	13	12	15	8	7	14	
11	11	15	12	9	11	16	14	3	8	14	10	9	14	10	15	12	15	10	10	12	9	12	7	12	11	14	11	8	13	
10	12	14	12	8	11	14	14	6	7	12	9	9	13	11	15	12	14	9	7	13	8	10	7	13	13	13	8	6	12	
11	12	14	13	10	12	14	12	5	8	13	13	8	14	10	13	9	15	7	9	12	10	12	8	14	12	13	11	8	11	
14	14	15	15	10	16	16	16	8	12	17	14	11	16	12	19	15	15	12	12	15	13	14	10	19	15	15	13	11	14	
7	10	13	9	7	10	12	11	2	6	11	9	9	12	8	13	11	13	7	5	13	7	7	5	13	10	13	6	6	13	
13	10	13	13	11	12	16	16	6	9	15	12	7	14	8	14	15	14	9	11	13	11	14	8	13	12	15	12	10	12	
11	11	15	13	10	14	15	16	7	11	14	13	8	14	11	15	12	13	10	11	14	11	13	10	17	13	13	10	10	13	
11	8	15	12	11	11	13	13	3	9	11	12	8	13	8	13	11	14	7	8	14	10	11	8	15	11	14	9	6	12	
11	11	13	12	10	12	15	14	4	8	12	12	9	15	9	14	13	14	8	8	15	10	12	9	13	11	16	9	7	14	
12	12	14	12	11	11	15	14	6	9	13	12	9	14	10	16	17	14	10	9	17	11	12	8	16	15	17	10	9	14	
10	9	12	13	8	11	13	14	4	9	12	12	7	12	9	15	12	13	7	8	14	8	13	6	16	13	14	7	7	12	
7	11	13	13	9	10	14	12	3	6	12	9	9	12	9	14	11	14	7	6	12	7	11	5	11	11	15	8	7	12	
12	11	13	14	10	13	14	14	3	7	12	12	8	13	11	15	13	13	8	9	15	8	11	8	15	14	17	9	10	15	
11	13	15	12	10	12	15	12	4	8	14	11	12	15	11	16	12	15	9	10	13	10	12	10	14	13	16	10	8	13	
12	11	14	11	7	12	14	14	7	8	14	12	9	12	11	14	11	14	9	9	14	11	15	10	15	11	13	10	8	12	
